"prefid","area_sqm","pop1393","pop1580","pop1630","pop1680","pop1776","pop1820","pop1851","pop1880","pop1910","disttreaty1897","genalogy1896_prefmatch","pop1920","distshort3","coa_dist2","rvr_dist2","privatebanks3y5"
"S13P14",5550.91,122,249,301,185,295,349,392,268,316,474.177,5,237,839.6993,485.9317,328.0688,0
"S13P14",5550.91,122,249,301,185,295,349,392,268,316,474.177,5,237,839.6993,485.9317,328.0688,0
"S13P14",5550.91,122,249,301,185,295,349,392,268,316,474.177,5,237,839.6993,485.9317,328.0688,0
"S13P14",5550.91,122,249,301,185,295,349,392,268,316,474.177,5,237,839.6993,485.9317,328.0688,0
"S13P14",5550.91,122,249,301,185,295,349,392,268,316,474.177,5,237,839.6993,485.9317,328.0688,0
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,0
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,0
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,0
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,0
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,1
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,2
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,1
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,1
"S12P09",17041.6,1137,2091,2481,2412,2968,3324,3599,3876,4187,235.601,25,3417,808.4131,68.81799,237.2763,3
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S03P13",22989.1,111,331,444,683,1188,1325,1430,133,189,669.058,1,168,991.8334,910.4447,590.2413,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,0
"S05P07",25598.3,80,234,317,405,653,780,885,996,1125,265.729,2,658,596.0894,312.9461,386.7718,2
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,0
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,0
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,0
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,0
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,0
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,1
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,1
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,3
"S04P15",27460.9,602,671,691,707,1120,1383,1612,1861,2160,0,7,1820,948.627,70.64019,480.9713,4
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,0
"S16P13",25261.1,91,182,221,268,389,604,807,998,1261,230.234,1,861,958.8352,619.1891,362.8493,1
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,0
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,0
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,0
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,1
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,1
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,2
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,6
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,7
"S02P05",8845.78,376,1050,1381,1105,2118,2449,2703,2384,2543,0,138,2982,238.2487,31.06017,424.506,11
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,0
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,0
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,0
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,0
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,1
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,2
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,2
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,2
"S11P12",16097.3,913,1725,2044,878,1429,1828,2061,1324,1518,104.287,34,2125,104.2872,352.1137,33.48745,5
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,0
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,0
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,0
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,0
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,1
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,1
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,2
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,6
"S07P08",18370,139,604,859,1692,2548,2972,3272,3519,3856,272.977,6,2904,397.0676,514.649,214.7095,7
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S07P09",7014.18,115,374,512,551,784,934,1042,891,1116,411.04,3,1137,576.062,598.4178,365.9414,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,1
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S11P13",5703.22,442,839,996,591,911,1064,1169,432,492,156.03,34,1200,156.0298,483.6384,99.80209,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,0
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,2
"S07P10",9987.59,258,559,754,593,509,603,672,456,580,454.93,6,536,724.2582,740.1344,360.1611,5
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,0
"S14P06",17750.6,434,1005,1258,739,113,752,898,571,823,374.319,4,763,694.1165,856.7182,286.208,1
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S05P08",2967.14,81,258,353,489,789,974,1128,1295,1492,70.7359,0,63,839.398,80.91571,336.5191,0
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,0
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,0
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,0
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,0
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,1
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,3
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,3
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,0
"S04P16",17557.7,101,388,555,799,963,1028,1058,1088,1119,189.629,17,623,381.8288,205.3052,178.1504,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S02P06",8460.21,253,339,367,484,603,638,663,235,250,230.398,19,966,89.51704,237.0693,157.0758,0
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,0
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,0
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,0
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,0
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,2
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,4
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,4
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,4
"S17P32",11182.9,1368,2533,2987,3199,4265,5392,6362,2671,2814,50.8766,1610,3755,396.5341,31.85908,67.02411,13
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,0
"S18P12",2778.98,76,116,165,225,447,533,594,657,730,189.612,3,798,922.615,177.2444,236.7961,1
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S08P08",17470.1,147,496,688,509,779,920,1040,1161,1301,179.823,9,1478,410.4363,908.5436,93.52704,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S15P17",2206.11,25,67,87,5,120,172,152,147,151,158.203,0,279,512.6149,891.9342,32.97284,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S06P07",3122.45,38,67,78,108,200,261,313,373,446,279.64,0,243,472.7341,644.9696,223.101,0
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,0
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,0
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,0
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,0
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,1
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,6
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,7
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,6
"S18P13",6507.83,170,282,362,472,835,952,1022,1092,1169,329.454,2,1151,828.2339,307.1712,188.4484,11
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S16P14",17341.4,31,92,124,167,302,428,546,682,860,204.64,0,267,1361.013,883.8838,763.7751,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S15P18",13500.4,107,282,366,27,1226,1739,2158,2642,3259,145.036,27,4176,727.3605,1008.69,126.177,0
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,0
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,1
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,2
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,4
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,12
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,30
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,58
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,58
"S18P14",26182.3,445,2440,3390,1776,1987,3860,4606,5433,6446,112.901,26,4725,1135.73,112.5365,423.1315,62
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,0
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,0
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,0
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,0
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,1
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,1
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,1
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,1
"S13P15",7832.18,89,273,368,237,490,536,570,514,683,430.013,0,371,1206.883,465.7568,565.1515,1
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,0
"S05P09",17553.4,177,396,626,619,901,1093,1253,1425,1627,141.714,0,1134,713.9092,203.815,368.7786,1
"S06P08",12197.9,88,120,132,281,434,566,674,794,940,243.897,1,898,465.7027,700.9726,179.8439,0
"S06P08",12197.9,88,120,132,281,434,566,674,794,940,243.897,1,898,465.7027,700.9726,179.8439,0
"S06P08",12197.9,88,120,132,281,434,566,674,794,940,243.897,1,898,465.7027,700.9726,179.8439,0
"S06P08",12197.9,88,120,132,281,434,566,674,794,940,243.897,1,898,465.7027,700.9726,179.8439,0
